0	-512	2	0.693147
1	-508	0	-30058.2
2	-504	515.287	6.24472
3	-500	1019.37	6.92694
4	-496	66493.9	11.1049
5	-492	261729	12.4751
6	-488	6.46566e+06	15.682
7	-484	3.61453e+07	17.4031
8	-480	5.08418e+08	20.0468
9	-476	3.38291e+09	21.942
10	-472	3.48752e+10	24.275
11	-468	2.54438e+11	26.2623
12	-464	2.17661e+12	28.4088
13	-460	1.61019e+13	30.41
14	-456	1.26368e+14	32.4702
15	-452	9.21917e+14	34.4575
16	-448	6.6761e+15	36.4373
17	-444	4.66215e+16	38.3808
18	-440	3.2537e+17	40.3237
19	-436	2.19419e+18	42.2323
20	-432	1.48876e+19	44.1471
21	-428	9.80893e+19	46.0324
22	-424	6.38161e+20	47.9051
23	-420	4.11156e+21	49.7681
24	-416	2.60133e+22	51.6129
25	-412	1.63634e+23	53.4519
26	-408	1.01271e+24	55.2747
27	-404	6.20692e+24	57.0877
28	-400	3.76103e+25	58.8893
29	-396	2.26979e+26	60.6869
30	-392	1.34931e+27	62.4694
31	-388	7.9497e+27	64.2429
32	-384	4.64889e+28	66.009
33	-380	2.7089e+29	67.7715
34	-376	1.56387e+30	69.5247
35	-372	8.98974e+30	71.2736
36	-368	5.14308e+31	73.0178
37	-364	2.90923e+32	74.7506
38	-360	1.63574e+33	76.4774
39	-356	9.15933e+33	78.2001
40	-352	5.10397e+34	79.9179
41	-348	2.82513e+35	81.629
42	-344	1.55616e+36	83.3353
43	-340	8.62072e+36	85.0472
44	-336	4.72775e+37	86.7491
45	-332	2.59423e+38	88.4515
46	-328	1.41275e+39	90.1464
47	-324	7.64581e+39	91.835
48	-320	4.13394e+40	93.5226
49	-316	2.20856e+41	95.1983
50	-312	1.18788e+42	96.8807
51	-308	6.25032e+42	98.5412
52	-304	3.28478e+43	100.2
53	-300	1.70182e+44	101.845
54	-296	8.80246e+44	103.489
55	-292	4.5111e+45	105.123
56	-288	2.28185e+46	106.744
57	-284	1.14153e+47	108.354
58	-280	5.67733e+47	109.958
59	-276	2.8062e+48	111.556
60	-272	1.36755e+49	113.14
61	-268	6.5445e+49	114.705
62	-264	3.09494e+50	116.259
63	-260	1.45048e+51	117.804
64	-256	6.71735e+51	119.337
65	-252	3.07072e+52	120.856
66	-248	1.37905e+53	122.358
67	-244	6.13378e+53	123.851
68	-240	2.69422e+54	125.331
69	-236	1.15833e+55	126.789
70	-232	4.89178e+55	128.23
71	-228	2.04275e+56	129.659
72	-224	8.37209e+56	131.07
73	-220	3.3846e+57	132.467
74	-216	1.33647e+58	133.84
75	-212	5.18623e+58	135.196
76	-208	1.99527e+59	136.543
77	-204	7.55756e+59	137.875
78	-200	2.80231e+60	139.186
79	-196	1.02023e+61	140.478
80	-192	3.66328e+61	141.756
81	-188	1.27913e+62	143.006
82	-184	4.41816e+62	144.246
83	-180	1.49926e+63	145.468
84	-176	4.95522e+63	146.663
85	-172	1.61065e+64	147.842
86	-168	5.11814e+64	148.998
87	-164	1.58814e+65	150.131
88	-160	4.8462e+65	151.246
89	-156	1.44333e+66	152.338
90	-152	4.21208e+66	153.409
91	-148	1.2049e+67	154.46
92	-144	3.36785e+67	155.487
93	-140	9.17031e+67	156.489
94	-136	2.43213e+68	157.465
95	-132	6.3665e+68	158.427
96	-128	1.61719e+69	159.359
97	-124	4.03606e+69	160.274
98	-120	9.79278e+69	161.16
99	-116	2.3062e+70	162.017
100	-112	5.3098e+70	162.851
101	-108	1.18941e+71	163.657
102	-104	2.60103e+71	164.439
103	-100	5.53789e+71	165.195
104	-96	1.14895e+72	165.925
105	-92	2.32187e+72	166.629
106	-88	4.58443e+72	167.309
107	-84	8.78215e+72	167.959
108	-80	1.63643e+73	168.581
109	-76	2.96361e+73	169.175
110	-72	5.23025e+73	169.743
111	-68	8.92548e+73	170.278
112	-64	1.48052e+74	170.784
113	-60	2.3816e+74	171.259
114	-56	3.74257e+74	171.711
115	-52	5.70041e+74	172.132
116	-48	8.39526e+74	172.519
117	-44	1.20562e+75	172.881
118	-40	1.67516e+75	173.21
119	-36	2.25621e+75	173.508
120	-32	2.94615e+75	173.774
121	-28	3.73643e+75	174.012
122	-24	4.57713e+75	174.215
123	-20	5.4582e+75	174.391
124	-16	6.29885e+75	174.534
125	-12	7.04315e+75	174.646
126	-8	7.63628e+75	174.727
127	-4	8.00207e+75	174.774
128	0	8.13083e+75	174.79
129	4	8.01945e+75	174.776
130	8	7.64059e+75	174.727
131	12	7.05766e+75	174.648
132	16	6.3093e+75	174.536
133	20	5.46418e+75	174.392
134	24	4.60262e+75	174.221
135	28	3.76647e+75	174.02
136	32	2.98288e+75	173.787
137	36	2.29223e+75	173.523
138	40	1.71065e+75	173.231
139	44	1.23146e+75	172.902
140	48	8.59943e+74	172.543
141	52	5.82038e+74	172.153
142	56	3.81426e+74	171.73
143	60	2.43533e+74	171.281
144	64	1.50923e+74	170.803
145	68	9.09893e+73	170.297
146	72	5.32822e+73	169.762
147	76	3.02431e+73	169.195
148	80	1.66483e+73	168.598
149	84	8.9288e+72	167.975
150	88	4.66939e+72	167.327
151	92	2.36639e+72	166.647
152	96	1.17005e+72	165.943
153	100	5.64272e+71	165.214
154	104	2.64835e+71	164.457
155	108	1.20857e+71	163.673
156	112	5.36694e+70	162.861
157	116	2.33343e+70	162.028
158	120	9.83895e+69	161.165
159	124	4.05841e+69	160.279
160	128	1.63509e+69	159.37
161	132	6.4227e+68	158.436
162	136	2.461e+68	157.476
163	140	9.22922e+67	156.496
164	144	3.391e+67	155.494
165	148	1.21107e+67	154.465
166	152	4.25939e+66	153.42
167	156	1.45721e+66	152.347
168	160	4.87814e+65	151.253
169	164	1.59304e+65	150.134
170	168	5.13829e+64	149.002
171	172	1.60943e+64	147.841
172	176	4.9881e+63	146.67
173	180	1.49886e+63	145.468
174	184	4.44882e+62	144.253
175	188	1.28859e+62	143.014
176	192	3.66759e+61	141.757
177	196	1.0245e+61	140.482
178	200	2.80357e+60	139.186
179	204	7.58987e+59	137.879
180	208	2.01626e+59	136.554
181	212	5.26675e+58	135.211
182	216	1.34665e+58	133.848
183	220	3.37353e+57	132.463
184	224	8.32203e+56	131.064
185	228	2.01102e+56	129.643
186	232	4.81637e+55	128.214
187	236	1.13759e+55	126.771
188	240	2.64209e+54	125.311
189	244	6.02843e+53	123.833
190	248	1.3548e+53	122.341
191	252	3.02628e+52	120.842
192	256	6.6671e+51	119.329
193	260	1.45195e+51	117.805
194	264	3.11874e+50	116.267
195	268	6.58219e+49	114.711
196	272	1.37524e+49	113.145
197	276	2.82448e+48	111.562
198	280	5.7499e+47	109.971
199	284	1.15796e+47	108.368
200	288	2.31508e+46	106.758
201	292	4.54351e+45	105.13
202	296	8.88724e+44	103.498
203	300	1.71964e+44	101.856
204	304	3.30701e+43	100.207
205	308	6.28754e+42	98.5471
206	312	1.18855e+42	96.8813
207	316	2.22889e+41	95.2075
208	320	4.19944e+40	93.5384
209	324	7.75316e+39	91.8489
210	328	1.43355e+39	90.161
211	332	2.63507e+38	88.4671
212	336	4.79963e+37	86.7642
213	340	8.78907e+36	85.0666
214	344	1.57956e+36	83.3502
215	348	2.86194e+35	81.642
216	352	5.1698e+34	79.9307
217	356	9.19444e+33	78.2039
218	360	1.63381e+33	76.4762
219	364	2.90866e+32	74.7504
220	368	5.10152e+31	73.0097
221	372	8.95166e+30	71.2694
222	376	1.55501e+30	69.519
223	380	2.67528e+29	67.759
224	384	4.6189e+28	66.0025
225	388	7.81828e+27	64.2263
226	392	1.32538e+27	62.4515
227	396	2.21289e+26	60.6615
228	400	3.68001e+25	58.8675
229	404	6.06287e+24	57.0642
230	408	9.88534e+23	55.2505
231	412	1.59806e+23	53.4283
232	416	2.5313e+22	51.5856
233	420	3.98939e+21	49.7379
234	424	6.25862e+20	47.8857
235	428	9.53579e+19	46.0042
236	432	1.43537e+19	44.1105
237	436	2.13194e+18	42.2036
238	440	3.13007e+17	40.285
239	444	4.47957e+16	38.3409
240	448	6.41438e+15	36.3973
241	452	8.66855e+14	34.3959
242	456	1.20359e+14	32.4215
243	460	1.52461e+13	30.3553
244	464	2.09699e+12	28.3715
245	468	2.40682e+11	26.2067
246	472	3.33511e+10	24.2304
247	476	3.17688e+09	21.8792
248	480	4.69213e+08	19.9666
249	484	3.36772e+07	17.3323
250	488	5.9122e+06	15.5925
251	492	245644	12.4116
252	496	61715.1	11.0303
253	500	927.274	6.83225
254	504	471.164	6.15521
255	508	0	-30058.2
256	512	1.82683	0.60258
